SetName,Cycle,Time_S,Temperature,XSize_um,YSize_um,XDisplacement_um,YDisplacement_um,XForce_mN,YForce_mN
Hold,1-Hold,762.620,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,762.820,36.5,8935,11874,1934,4874,632.3,520.4
Hold,1-Hold,763.020,36.5,8935,11874,1934,4874,633.8,519.6
Hold,1-Hold,763.220,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,763.420,36.5,8935,11874,1934,4874,631.5,521.1
Hold,1-Hold,763.620,36.5,8935,11874,1934,4874,632.3,518.1
Hold,1-Hold,763.820,36.5,8935,11874,1934,4874,632.3,519.6
Hold,1-Hold,764.020,36.5,8935,11874,1934,4874,632.3,520.4
Hold,1-Hold,764.220,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,764.420,36.5,8935,11874,1934,4874,632.3,521.9
Hold,1-Hold,764.620,36.5,8935,11874,1934,4874,633.0,519.6
Hold,1-Hold,764.820,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,765.020,36.5,8935,11874,1934,4874,632.3,521.1
Hold,1-Hold,765.220,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,765.420,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,765.620,36.5,8935,11874,1934,4874,633.0,520.4
Hold,1-Hold,765.820,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,766.020,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,766.220,36.5,8935,11874,1934,4874,633.0,518.9
Hold,1-Hold,766.420,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,766.620,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,766.820,36.5,8935,11874,1934,4874,632.3,518.9
Hold,1-Hold,767.020,36.5,8935,11874,1934,4874,632.3,519.6
Hold,1-Hold,767.220,36.5,8935,11874,1934,4874,632.3,520.4
Hold,1-Hold,767.420,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,767.620,36.5,8935,11874,1934,4874,632.3,520.4
Hold,1-Hold,767.820,36.5,8935,11874,1934,4874,633.0,519.6
Hold,1-Hold,768.020,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,768.220,36.5,8935,11874,1934,4874,632.3,521.1
Hold,1-Hold,768.420,36.5,8935,11874,1934,4874,632.3,518.9
Hold,1-Hold,768.620,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,768.820,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,769.020,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,769.220,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,769.420,36.5,8935,11874,1934,4874,632.3,519.6
Hold,1-Hold,769.620,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,769.820,36.5,8935,11874,1934,4874,631.5,521.1
Hold,1-Hold,770.020,36.5,8935,11874,1934,4874,632.3,518.1
Hold,1-Hold,770.220,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,770.420,36.5,8935,11874,1934,4874,632.3,520.4
Hold,1-Hold,770.620,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,770.820,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,771.020,36.5,8935,11874,1934,4874,632.3,518.9
Hold,1-Hold,771.220,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,771.420,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,771.620,36.5,8935,11874,1934,4874,632.3,518.1
Hold,1-Hold,771.820,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,772.020,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,772.220,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,772.420,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,772.620,36.5,8935,11874,1934,4874,632.3,519.6
Hold,1-Hold,772.820,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,773.020,36.5,8935,11874,1934,4874,631.5,521.1
Hold,1-Hold,773.220,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,773.420,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,773.620,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,773.820,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,774.020,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,774.220,36.5,8935,11874,1934,4874,632.3,519.6
Hold,1-Hold,774.420,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,774.620,36.5,8935,11874,1934,4874,631.5,521.1
Hold,1-Hold,774.820,36.5,8935,11874,1934,4874,632.3,518.9
Hold,1-Hold,775.020,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,775.220,36.5,8935,11874,1934,4874,632.3,521.1
Hold,1-Hold,775.420,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,775.620,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,775.820,36.5,8935,11874,1934,4874,632.3,519.6
Hold,1-Hold,776.020,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,776.220,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,776.420,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,776.620,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,776.820,36.5,8935,11874,1934,4874,632.3,520.4
Hold,1-Hold,777.020,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,777.220,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,777.420,36.5,8935,11874,1934,4874,632.3,519.6
Hold,1-Hold,777.620,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,777.820,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,778.020,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,778.220,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,778.420,36.5,8935,11874,1934,4874,632.3,519.6
Hold,1-Hold,778.620,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,778.820,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,779.020,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,779.220,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,779.420,36.5,8935,11874,1934,4874,631.5,521.1
Hold,1-Hold,779.620,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,779.820,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,780.020,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,780.220,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,780.420,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,780.620,36.5,8935,11874,1934,4874,632.3,519.6
Hold,1-Hold,780.820,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,781.020,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,781.220,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,781.420,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,781.620,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,781.820,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,782.020,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,782.220,36.5,8935,11874,1934,4874,632.3,518.9
Hold,1-Hold,782.420,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,782.620,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,782.820,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,783.020,36.5,8935,11874,1934,4874,630.8,518.9
Hold,1-Hold,783.220,36.5,8935,11874,1934,4874,632.3,520.4
Hold,1-Hold,783.420,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,783.620,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,783.820,36.5,8935,11874,1934,4874,632.3,519.6
Hold,1-Hold,784.020,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,784.220,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,784.420,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,784.620,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,784.820,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,785.020,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,785.220,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,785.420,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,785.620,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,785.820,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,786.020,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,786.220,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,786.420,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,786.620,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,786.820,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,787.020,36.5,8935,11874,1934,4874,632.3,519.6
Hold,1-Hold,787.220,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,787.420,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,787.620,36.5,8935,11874,1934,4874,632.3,518.9
Hold,1-Hold,787.820,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,788.020,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,788.220,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,788.420,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,788.620,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,788.820,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,789.020,36.5,8935,11874,1934,4874,631.5,521.1
Hold,1-Hold,789.220,36.5,8935,11874,1934,4874,632.3,518.9
Hold,1-Hold,789.420,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,789.620,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,789.820,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,790.020,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,790.220,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,790.420,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,790.620,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,790.820,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,791.020,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,791.220,36.5,8935,11874,1934,4874,631.5,520.4
Hold,1-Hold,791.420,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,791.620,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,791.820,36.5,8935,11874,1934,4874,632.3,519.6
Hold,1-Hold,792.020,36.5,8935,11874,1934,4874,629.3,518.1
Hold,1-Hold,792.220,36.5,8935,11874,1934,4874,632.3,519.6
Hold,1-Hold,792.420,36.5,8935,11874,1934,4874,630.8,518.9
Hold,1-Hold,792.620,36.5,8935,11874,1934,4874,630.8,518.9
Hold,1-Hold,792.820,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,793.020,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,793.220,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,793.420,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,793.620,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,793.820,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,794.020,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,794.220,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,794.420,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,794.620,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,794.820,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,795.020,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,795.220,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,795.420,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,795.620,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,795.820,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,796.020,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,796.220,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,796.420,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,796.620,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,796.820,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,797.020,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,797.220,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,797.420,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,797.620,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,797.820,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,798.020,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,798.220,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,798.420,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,798.620,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,798.820,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,799.020,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,799.220,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,799.420,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,799.620,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,799.820,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,800.020,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,800.220,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,800.420,36.5,8935,11874,1934,4874,630.8,518.9
Hold,1-Hold,800.620,36.5,8935,11874,1934,4874,630.0,518.1
Hold,1-Hold,800.820,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,801.020,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,801.220,36.5,8935,11874,1934,4874,630.8,518.9
Hold,1-Hold,801.420,36.5,8935,11874,1934,4874,630.8,518.1
Hold,1-Hold,801.620,36.5,8935,11874,1934,4874,630.0,518.1
Hold,1-Hold,801.820,36.5,8935,11874,1934,4874,630.8,518.9
Hold,1-Hold,802.020,36.5,8935,11874,1934,4874,629.3,518.1
Hold,1-Hold,802.220,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,802.420,36.5,8935,11874,1934,4874,630.8,518.9
Hold,1-Hold,802.620,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,802.820,36.5,8935,11874,1934,4874,630.8,518.9
Hold,1-Hold,803.020,36.5,8935,11874,1934,4874,630.0,519.6
Hold,1-Hold,803.220,36.5,8935,11874,1934,4874,630.0,518.1
Hold,1-Hold,803.420,36.5,8935,11874,1934,4874,630.8,519.6
Hold,1-Hold,803.620,36.5,8935,11874,1934,4874,629.3,518.1
Hold,1-Hold,803.820,36.5,8935,11874,1934,4874,629.3,518.1
Hold,1-Hold,804.020,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,804.220,36.5,8935,11874,1934,4874,630.0,518.1
Hold,1-Hold,804.420,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,804.620,36.5,8935,11874,1934,4874,630.8,518.9
Hold,1-Hold,804.820,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,805.020,36.5,8935,11874,1934,4874,630.8,518.9
Hold,1-Hold,805.220,36.5,8935,11874,1934,4874,630.0,518.1
Hold,1-Hold,805.420,36.5,8935,11874,1934,4874,629.3,518.1
Hold,1-Hold,805.620,36.5,8935,11874,1934,4874,630.0,518.9
Hold,1-Hold,805.820,36.5,8935,11874,1934,4874,630.8,518.1
Hold,1-Hold,806.020,36.5,8935,11874,1934,4874,630.0,518.9
Hold,1-Hold,806.220,36.5,8935,11874,1934,4874,630.0,518.9
Hold,1-Hold,806.420,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,806.620,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,806.820,36.5,8935,11874,1934,4874,630.0,518.1
Hold,1-Hold,807.020,36.5,8935,11874,1934,4874,630.8,518.1
Hold,1-Hold,807.220,36.5,8935,11874,1934,4874,631.5,519.6
Hold,1-Hold,807.420,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,807.620,36.5,8935,11874,1934,4874,630.8,518.9
Hold,1-Hold,807.820,36.5,8935,11874,1934,4874,630.8,518.9
Hold,1-Hold,808.020,36.5,8935,11874,1934,4874,630.0,518.1
Hold,1-Hold,808.220,36.5,8935,11874,1934,4874,630.8,518.1
Hold,1-Hold,808.420,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,808.620,36.5,8935,11874,1934,4874,630.0,518.1
Hold,1-Hold,808.820,36.5,8935,11874,1934,4874,630.0,518.9
Hold,1-Hold,809.020,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,809.220,36.5,8935,11874,1934,4874,630.8,518.1
Hold,1-Hold,809.420,36.5,8935,11874,1934,4874,630.8,518.9
Hold,1-Hold,809.620,36.5,8935,11874,1934,4874,630.8,518.1
Hold,1-Hold,809.820,36.5,8935,11874,1934,4874,630.8,518.1
Hold,1-Hold,810.020,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,810.220,36.5,8935,11874,1934,4874,630.0,518.1
Hold,1-Hold,810.420,36.5,8935,11874,1934,4874,630.0,518.1
Hold,1-Hold,810.620,36.5,8935,11874,1934,4874,630.8,518.1
Hold,1-Hold,810.820,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,811.020,36.5,8935,11874,1934,4874,630.8,518.9
Hold,1-Hold,811.220,36.5,8935,11874,1934,4874,631.5,518.1
Hold,1-Hold,811.420,36.5,8935,11874,1934,4874,630.0,518.1
Hold,1-Hold,811.620,36.5,8935,11874,1934,4874,630.8,518.1
Hold,1-Hold,811.820,36.5,8935,11874,1934,4874,630.8,518.1
Hold,1-Hold,812.020,36.5,8935,11874,1934,4874,630.8,518.9
Hold,1-Hold,812.220,36.5,8935,11874,1934,4874,630.8,518.1
Hold,1-Hold,812.420,36.5,8935,11874,1934,4874,630.8,518.1
Hold,1-Hold,812.620,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,812.820,36.5,8935,11874,1934,4874,629.3,518.1
Hold,1-Hold,813.020,36.5,8935,11874,1934,4874,630.8,518.1
Hold,1-Hold,813.220,36.5,8935,11874,1934,4874,630.8,518.1
Hold,1-Hold,813.420,36.5,8935,11874,1934,4874,629.3,518.1
Hold,1-Hold,813.620,36.5,8935,11874,1934,4874,630.8,518.1
Hold,1-Hold,813.820,36.5,8935,11874,1934,4874,630.0,518.1
Hold,1-Hold,814.020,36.5,8935,11874,1934,4874,630.0,518.1
Hold,1-Hold,814.220,36.5,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,814.420,36.5,8935,11874,1934,4874,629.3,518.1
Hold,1-Hold,814.620,36.5,8935,11874,1934,4874,630.0,518.9
Hold,1-Hold,814.820,36.5,8935,11874,1934,4874,630.0,518.1
Hold,1-Hold,815.020,36.5,8935,11874,1934,4874,629.3,518.1
Hold,1-Hold,815.220,36.5,8935,11874,1934,4874,630.0,518.1
Hold,1-Hold,815.420,36.5,8935,11874,1934,4874,629.3,518.1
Hold,1-Hold,815.620,36.5,8935,11874,1934,4874,630.0,518.1
Hold,1-Hold,815.820,36.5,8935,11874,1934,4874,628.5,518.9
Hold,1-Hold,816.020,36.5,8935,11874,1934,4874,630.0,518.1
Hold,1-Hold,816.220,36.6,8935,11874,1934,4874,631.5,518.9
Hold,1-Hold,816.420,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,816.620,36.6,8935,11874,1934,4874,630.8,518.1
Hold,1-Hold,816.820,36.6,8935,11874,1934,4874,630.0,518.9
Hold,1-Hold,817.020,36.6,8935,11874,1934,4874,630.0,518.1
Hold,1-Hold,817.220,36.6,8935,11874,1934,4874,630.8,518.1
Hold,1-Hold,817.420,36.6,8935,11874,1934,4874,630.0,518.1
Hold,1-Hold,817.620,36.6,8935,11874,1934,4874,630.0,517.4
Hold,1-Hold,817.820,36.6,8935,11874,1934,4874,629.3,518.1
Hold,1-Hold,818.020,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,818.220,36.6,8935,11874,1934,4874,629.3,518.1
Hold,1-Hold,818.420,36.6,8935,11874,1934,4874,630.8,518.1
Hold,1-Hold,818.620,36.6,8935,11874,1934,4874,629.3,518.1
Hold,1-Hold,818.820,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,819.020,36.6,8935,11874,1934,4874,629.3,518.9
Hold,1-Hold,819.220,36.6,8935,11874,1934,4874,627.8,518.1
Hold,1-Hold,819.420,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,819.620,36.6,8935,11874,1934,4874,629.3,518.1
Hold,1-Hold,819.820,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,820.020,36.6,8935,11874,1934,4874,629.3,518.1
Hold,1-Hold,820.220,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,820.420,36.6,8935,11874,1934,4874,629.3,518.1
Hold,1-Hold,820.620,36.6,8935,11874,1934,4874,627.8,518.9
Hold,1-Hold,820.820,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,821.020,36.6,8935,11874,1934,4874,629.3,518.1
Hold,1-Hold,821.220,36.6,8935,11874,1934,4874,627.0,518.1
Hold,1-Hold,821.420,36.6,8935,11874,1934,4874,630.0,518.1
Hold,1-Hold,821.620,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,821.820,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,822.020,36.6,8935,11874,1934,4874,629.3,518.1
Hold,1-Hold,822.220,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,822.420,36.6,8935,11874,1934,4874,626.3,518.1
Hold,1-Hold,822.620,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,822.820,36.6,8935,11874,1934,4874,627.8,518.1
Hold,1-Hold,823.020,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,823.220,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,823.420,36.6,8935,11874,1934,4874,627.0,518.1
Hold,1-Hold,823.620,36.6,8935,11874,1934,4874,627.8,518.1
Hold,1-Hold,823.820,36.6,8935,11874,1934,4874,629.3,518.1
Hold,1-Hold,824.020,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,824.220,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,824.420,36.6,8935,11874,1934,4874,627.8,518.1
Hold,1-Hold,824.620,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,824.820,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,825.020,36.6,8935,11874,1934,4874,627.0,518.1
Hold,1-Hold,825.220,36.6,8935,11874,1934,4874,627.8,518.1
Hold,1-Hold,825.420,36.6,8935,11874,1934,4874,627.0,518.1
Hold,1-Hold,825.620,36.6,8935,11874,1934,4874,626.3,518.1
Hold,1-Hold,825.820,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,826.020,36.6,8935,11874,1934,4874,626.3,518.1
Hold,1-Hold,826.220,36.6,8935,11874,1934,4874,627.0,518.1
Hold,1-Hold,826.420,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,826.620,36.6,8935,11874,1934,4874,626.3,518.1
Hold,1-Hold,826.820,36.6,8935,11874,1934,4874,627.8,518.1
Hold,1-Hold,827.020,36.6,8935,11874,1934,4874,627.0,518.1
Hold,1-Hold,827.220,36.6,8935,11874,1934,4874,626.3,518.1
Hold,1-Hold,827.420,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,827.620,36.6,8935,11874,1934,4874,627.0,518.1
Hold,1-Hold,827.820,36.6,8935,11874,1934,4874,627.0,518.1
Hold,1-Hold,828.020,36.6,8935,11874,1934,4874,627.8,518.1
Hold,1-Hold,828.220,36.6,8935,11874,1934,4874,625.5,518.1
Hold,1-Hold,828.420,36.6,8935,11874,1934,4874,627.8,518.1
Hold,1-Hold,828.620,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,828.820,36.6,8935,11874,1934,4874,627.0,518.1
Hold,1-Hold,829.020,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,829.220,36.6,8935,11874,1934,4874,627.0,518.1
Hold,1-Hold,829.420,36.6,8935,11874,1934,4874,627.8,518.1
Hold,1-Hold,829.620,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,829.820,36.6,8935,11874,1934,4874,627.0,518.1
Hold,1-Hold,830.020,36.6,8935,11874,1934,4874,627.8,518.1
Hold,1-Hold,830.220,36.6,8935,11874,1934,4874,627.8,518.1
Hold,1-Hold,830.420,36.6,8935,11874,1934,4874,626.3,518.1
Hold,1-Hold,830.620,36.6,8935,11874,1934,4874,629.3,518.1
Hold,1-Hold,830.820,36.6,8935,11874,1934,4874,627.0,518.1
Hold,1-Hold,831.020,36.6,8935,11874,1934,4874,627.8,518.1
Hold,1-Hold,831.220,36.6,8935,11874,1934,4874,629.3,518.9
Hold,1-Hold,831.420,36.6,8935,11874,1934,4874,627.0,518.1
Hold,1-Hold,831.620,36.6,8935,11874,1934,4874,627.8,518.1
Hold,1-Hold,831.820,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,832.020,36.6,8935,11874,1934,4874,627.0,518.1
Hold,1-Hold,832.220,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,832.420,36.6,8935,11874,1934,4874,626.3,518.1
Hold,1-Hold,832.620,36.6,8935,11874,1934,4874,627.0,518.1
Hold,1-Hold,832.820,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,833.020,36.6,8935,11874,1934,4874,625.5,518.1
Hold,1-Hold,833.220,36.6,8935,11874,1934,4874,627.8,518.1
Hold,1-Hold,833.420,36.6,8935,11874,1934,4874,627.0,518.1
Hold,1-Hold,833.620,36.6,8935,11874,1934,4874,626.3,518.1
Hold,1-Hold,833.820,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,834.020,36.6,8935,11874,1934,4874,626.3,518.1
Hold,1-Hold,834.220,36.6,8935,11874,1934,4874,627.0,518.1
Hold,1-Hold,834.420,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,834.620,36.6,8935,11874,1934,4874,626.3,518.1
Hold,1-Hold,834.820,36.6,8935,11874,1934,4874,627.8,518.1
Hold,1-Hold,835.020,36.6,8935,11874,1934,4874,627.8,518.1
Hold,1-Hold,835.220,36.6,8935,11874,1934,4874,626.3,518.1
Hold,1-Hold,835.420,36.6,8935,11874,1934,4874,628.5,518.1
Hold,1-Hold,835.620,36.6,8935,11874,1934,4874,626.3,518.1
